            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2449024.500000000, A.D. 1993-Feb-06 00:00:00.0000, -5.666225367090840E+08,  1.233809502047446E+08, -2.261808122283800E+08,
2449025.500000000, A.D. 1993-Feb-07 00:00:00.0000, -5.643727414159417E+08,  1.249808922198185E+08, -2.267820490411862E+08,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000, -5.621550885016288E+08,  1.266103347301024E+08, -2.273828000337860E+08,
2449027.500000000, A.D. 1993-Feb-09 00:00:00.0000, -5.599700766806213E+08,  1.282687600100013E+08, -2.279829794460510E+08,
2449028.500000000, A.D. 1993-Feb-10 00:00:00.0000, -5.578181880322307E+08,  1.299556146059059E+08, -2.285825841245390E+08,
2449029.500000000, A.D. 1993-Feb-11 00:00:00.0000, -5.556999151244327E+08,  1.316703382367875E+08, -2.291816131034343E+08,
2449030.500000000, A.D. 1993-Feb-12 00:00:00.0000, -5.536157581409631E+08,  1.334123566511471E+08, -2.297800669875748E+08,
2449031.500000000, A.D. 1993-Feb-13 00:00:00.0000, -5.515662205352302E+08,  1.351810767664115E+08, -2.303779474878389E+08,
2449032.500000000, A.D. 1993-Feb-14 00:00:00.0000, -5.495518047932405E+08,  1.369758844634171E+08, -2.309752572830123E+08,
2449033.500000000, A.D. 1993-Feb-15 00:00:00.0000, -5.475730061070501E+08,  1.387961437832935E+08, -2.315719989246881E+08,
2449034.500000000, A.D. 1993-Feb-16 00:00:00.0000, -5.456303107764140E+08,  1.406411983079449E+08, -2.321681754440752E+08,
2449035.500000000, A.D. 1993-Feb-17 00:00:00.0000, -5.437241911839337E+08,  1.425103720405706E+08, -2.327637892188248E+08,
2449036.500000000, A.D. 1993-Feb-18 00:00:00.0000, -5.418551050947925E+08,  1.444029713651851E+08, -2.333588424215769E+08,
2449037.500000000, A.D. 1993-Feb-19 00:00:00.0000, -5.400234933849250E+08,  1.463182864668951E+08, -2.339533366319577E+08,
2449038.500000000, A.D. 1993-Feb-20 00:00:00.0000, -5.382297786427363E+08,  1.482555928621389E+08, -2.345472727168438E+08,
2449039.500000000, A.D. 1993-Feb-21 00:00:00.0000, -5.364743649892909E+08,  1.502141531875708E+08, -2.351406511608782E+08,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000, -5.347576353809624E+08,  1.521932182900202E+08, -2.357334712438468E+08,
2449041.500000000, A.D. 1993-Feb-23 00:00:00.0000, -5.330799531763208E+08,  1.541920294804267E+08, -2.363257320119392E+08,
2449042.500000000, A.D. 1993-Feb-24 00:00:00.0000, -5.314416592878258E+08,  1.562098195144984E+08, -2.369174312427169E+08,
2449043.500000000, A.D. 1993-Feb-25 00:00:00.0000, -5.298430738558156E+08,  1.582458147842836E+08, -2.375085663375703E+08,
2449044.500000000, A.D. 1993-Feb-26 00:00:00.0000, -5.282844944226404E+08,  1.602992364004125E+08, -2.380991336087986E+08,
2449045.500000000, A.D. 1993-Feb-27 00:00:00.0000, -5.267661970249604E+08,  1.623693020630203E+08, -2.386891288429140E+08,
2449046.500000000, A.D. 1993-Feb-28 00:00:00.0000, -5.252884351734248E+08,  1.644552273033653E+08, -2.392785469116851E+08,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000, -5.238514407958259E+08,  1.665562274695989E+08, -2.398673822851560E+08,
2449048.500000000, A.D. 1993-Mar-02 00:00:00.0000, -5.224554225639186E+08,  1.686715191845037E+08, -2.404556283471708E+08,
2449049.500000000, A.D. 1993-Mar-03 00:00:00.0000, -5.211005679767319E+08,  1.708003233944823E+08, -2.410432783555838E+08,
2449050.500000000, A.D. 1993-Mar-04 00:00:00.0000, -5.197870419343878E+08,  1.729418676853439E+08, -2.416303245883161E+08,
2449051.500000000, A.D. 1993-Mar-05 00:00:00.0000, -5.185149907242787E+08,  1.750953904423051E+08, -2.422167595841794E+08,
2449052.500000000, A.D. 1993-Mar-06 00:00:00.0000, -5.172845433045145E+08,  1.772601435160021E+08, -2.428025755109556E+08,
2449053.500000000, A.D. 1993-Mar-07 00:00:00.0000, -5.160958186230438E+08,  1.794353952075548E+08, -2.433877656003389E+08,
2449054.500000000, A.D. 1993-Mar-08 00:00:00.0000, -5.149489306733279E+08,  1.816204296533277E+08, -2.439723239182501E+08,
2449055.500000000, A.D. 1993-Mar-09 00:00:00.0000, -5.138439966165274E+08,  1.838145439301773E+08, -2.445562464805957E+08,
2449056.500000000, A.D. 1993-Mar-10 00:00:00.0000, -5.127811409636012E+08,  1.860170412705803E+08, -2.451395311922612E+08,
2449057.500000000, A.D. 1993-Mar-11 00:00:00.0000, -5.117604975848103E+08,  1.882272231044461E+08, -2.457221781108491E+08,
2449058.500000000, A.D. 1993-Mar-12 00:00:00.0000, -5.107822062306274E+08,  1.904443811105896E+08, -2.463041886143955E+08,
2449059.500000000, A.D. 1993-Mar-13 00:00:00.0000, -5.098464083718502E+08,  1.926677924549505E+08, -2.468855653513264E+08,
2449060.500000000, A.D. 1993-Mar-14 00:00:00.0000, -5.089532401729456E+08,  1.948967173378281E+08, -2.474663112106702E+08,
2449061.500000000, A.D. 1993-Mar-15 00:00:00.0000, -5.081028279079645E+08,  1.971303997337547E+08, -2.480464292597601E+08,
2449062.500000000, A.D. 1993-Mar-16 00:00:00.0000, -5.072952830383730E+08,  1.993680689490010E+08, -2.486259219904718E+08,
2449063.500000000, A.D. 1993-Mar-17 00:00:00.0000, -5.065307004941095E+08,  2.016089423996530E+08, -2.492047915680501E+08,
2449064.500000000, A.D. 1993-Mar-18 00:00:00.0000, -5.058091563745944E+08,  2.038522276662462E+08, -2.497830393591135E+08,
2449065.500000000, A.D. 1993-Mar-19 00:00:00.0000, -5.051307075350177E+08,  2.060971247105690E+08, -2.503606661116892E+08,
2449066.500000000, A.D. 1993-Mar-20 00:00:00.0000, -5.044953909385551E+08,  2.083428275223309E+08, -2.509376718810929E+08,
2449067.500000000, A.D. 1993-Mar-21 00:00:00.0000, -5.039032231909129E+08,  2.105885255669330E+08, -2.515140560034181E+08,
2449068.500000000, A.D. 1993-Mar-22 00:00:00.0000, -5.033542001122574E+08,  2.128334051310387E+08, -2.520898170800171E+08,
2449069.500000000, A.D. 1993-Mar-23 00:00:00.0000, -5.028482960862509E+08,  2.150766506017491E+08, -2.526649528568245E+08,
2449070.500000000, A.D. 1993-Mar-24 00:00:00.0000, -5.023854641856893E+08,  2.173174461454703E+08, -2.532394604759836E+08,
2449071.500000000, A.D. 1993-Mar-25 00:00:00.0000, -5.019656347964383E+08,  2.195549768323354E+08, -2.538133359347817E+08,
2449072.500000000, A.D. 1993-Mar-26 00:00:00.0000, -5.015887171535884E+08,  2.217884310517133E+08, -2.543865749427524E+08,
2449073.500000000, A.D. 1993-Mar-27 00:00:00.0000, -5.012545975068067E+08,  2.240170014699073E+08, -2.549591720001490E+08,
2449074.500000000, A.D. 1993-Mar-28 00:00:00.0000, -5.009631411205864E+08,  2.262398876369045E+08, -2.555311213316179E+08,
2449075.500000000, A.D. 1993-Mar-29 00:00:00.0000, -5.007141915640404E+08,  2.284562973741495E+08, -2.561024163606848E+08,
2449076.500000000, A.D. 1993-Mar-30 00:00:00.0000, -5.005075717993317E+08,  2.306654489746873E+08, -2.566730500032321E+08,
2449077.500000000, A.D. 1993-Mar-31 00:00:00.0000, -5.003430855892139E+08,  2.328665735648545E+08, -2.572430149843987E+08,
2449078.500000000, A.D. 1993-Apr-01 00:00:00.0000, -5.002205180348760E+08,  2.350589170018705E+08, -2.578123034817622E+08,
2449079.500000000, A.D. 1993-Apr-02 00:00:00.0000, -5.001396395806696E+08,  2.372417430383285E+08, -2.583809081891342E+08,
2449080.500000000, A.D. 1993-Apr-03 00:00:00.0000, -5.001002083501631E+08,  2.394143348437436E+08, -2.589488220143349E+08,
2449081.500000000, A.D. 1993-Apr-04 00:00:00.0000, -5.001019752952260E+08,  2.415759962174922E+08, -2.595160386457005E+08,
2449082.500000000, A.D. 1993-Apr-05 00:00:00.0000, -5.001446908218725E+08,  2.437260511298728E+08, -2.600825534243963E+08,
2449083.500000000, A.D. 1993-Apr-06 00:00:00.0000, -5.002281093707331E+08,  2.458638396537850E+08, -2.606483631219310E+08,
2449084.500000000, A.D. 1993-Apr-07 00:00:00.0000, -5.003519944704825E+08,  2.479887122500618E+08, -2.612134666065927E+08,
2449085.500000000, A.D. 1993-Apr-08 00:00:00.0000, -5.005161198025229E+08,  2.501000220647585E+08, -2.617778647407829E+08,
2449086.500000000, A.D. 1993-Apr-09 00:00:00.0000, -5.007202658567521E+08,  2.521971172072096E+08, -2.623415595519190E+08,
2449087.500000000, A.D. 1993-Apr-10 00:00:00.0000, -5.009642153401837E+08,  2.542793359981340E+08, -2.629045540059536E+08,
2449088.500000000, A.D. 1993-Apr-11 00:00:00.0000, -5.012477468398060E+08,  2.563460049467256E+08, -2.634668513984892E+08,
2449089.500000000, A.D. 1993-Apr-12 00:00:00.0000, -5.015706285493672E+08,  2.583964391927843E+08, -2.640284545796888E+08,
2449090.500000000, A.D. 1993-Apr-13 00:00:00.0000, -5.019326140835863E+08,  2.604299449154438E+08, -2.645893656380268E+08,
2449091.500000000, A.D. 1993-Apr-14 00:00:00.0000, -5.023334411437774E+08,  2.624458229431109E+08, -2.651495863587686E+08,
2449092.500000000, A.D. 1993-Apr-15 00:00:00.0000, -5.027728289282314E+08,  2.644433708773887E+08, -2.657091174335186E+08,
2449093.500000000, A.D. 1993-Apr-16 00:00:00.0000, -5.032504779466796E+08,  2.664218855234501E+08, -2.662679585625557E+08,
2449094.500000000, A.D. 1993-Apr-17 00:00:00.0000, -5.037660711421967E+08,  2.683806652734729E+08, -2.668261090734939E+08,
2449095.500000000, A.D. 1993-Apr-18 00:00:00.0000, -5.043192727547474E+08,  2.703190108463409E+08, -2.673835673098511E+08,
2449096.500000000, A.D. 1993-Apr-19 00:00:00.0000, -5.049097285868139E+08,  2.722362265896021E+08, -2.679403308018232E+08,
2449097.500000000, A.D. 1993-Apr-20 00:00:00.0000, -5.055370657989364E+08,  2.741316215785819E+08, -2.684963962546808E+08,
2449098.500000000, A.D. 1993-Apr-21 00:00:00.0000, -5.062008932148245E+08,  2.760045111741434E+08, -2.690517598573694E+08,
2449099.500000000, A.D. 1993-Apr-22 00:00:00.0000, -5.069008002280687E+08,  2.778542180623136E+08, -2.696064168534174E+08,
2449100.500000000, A.D. 1993-Apr-23 00:00:00.0000, -5.076363569566373E+08,  2.796800741646153E+08, -2.701603617155510E+08,
2449101.500000000, A.D. 1993-Apr-24 00:00:00.0000, -5.084071138368511E+08,  2.814814223316812E+08, -2.707135878990326E+08,
2449102.500000000, A.D. 1993-Apr-25 00:00:00.0000, -5.092126038458561E+08,  2.832576194234778E+08, -2.712660888165506E+08,
2449103.500000000, A.D. 1993-Apr-26 00:00:00.0000, -5.100523418834983E+08,  2.850080376042354E+08, -2.718178570893139E+08,
2449104.500000000, A.D. 1993-Apr-27 00:00:00.0000, -5.109258268688401E+08,  2.867320667785155E+08, -2.723688850149353E+08,
2449105.500000000, A.D. 1993-Apr-28 00:00:00.0000, -5.118325438132356E+08,  2.884291165464152E+08, -2.729191647868419E+08,
2449106.500000000, A.D. 1993-Apr-29 00:00:00.0000, -5.127719660299284E+08,  2.900986176416653E+08, -2.734686885362035E+08,
2449107.500000000, A.D. 1993-Apr-30 00:00:00.0000, -5.137435595006744E+08,  2.917400238166328E+08, -2.740174492485154E+08,
2449108.500000000, A.D. 1993-May-01 00:00:00.0000, -5.147467856733412E+08,  2.933528117984548E+08, -2.745654405458298E+08,
2449109.500000000, A.D. 1993-May-02 00:00:00.0000, -5.157811060646929E+08,  2.949364808837587E+08, -2.751126571606966E+08,
2449110.500000000, A.D. 1993-May-03 00:00:00.0000, -5.168459868961705E+08,  2.964905509123476E+08, -2.756590952977675E+08,
2449111.500000000, A.D. 1993-May-04 00:00:00.0000, -5.179409216655244E+08,  2.980145619188749E+08, -2.762047139672319E+08,
2449112.500000000, A.D. 1993-May-05 00:00:00.0000, -5.190653591767851E+08,  2.995080537393017E+08, -2.767495908516939E+08,
2449113.500000000, A.D. 1993-May-06 00:00:00.0000, -5.202188162483847E+08,  3.009705824190810E+08, -2.772936880965167E+08,
2449114.500000000, A.D. 1993-May-07 00:00:00.0000, -5.214007995181792E+08,  3.024016982248698E+08, -2.778370081201329E+08,
2449115.500000000, A.D. 1993-May-08 00:00:00.0000, -5.226108195874227E+08,  3.038009454001228E+08, -2.783795539437769E+08,
2449116.500000000, A.D. 1993-May-09 00:00:00.0000, -5.238483851668721E+08,  3.051678604092405E+08, -2.789213286130666E+08,
2449117.500000000, A.D. 1993-May-10 00:00:00.0000, -5.251129976306305E+08,  3.065019726624214E+08, -2.794623347222387E+08,
2449118.500000000, A.D. 1993-May-11 00:00:00.0000, -5.264041469229091E+08,  3.078028069307168E+08, -2.800025741024351E+08,
2449119.500000000, A.D. 1993-May-12 00:00:00.0000, -5.277213090997262E+08,  3.090698864581345E+08, -2.805420476718781E+08,
2449120.500000000, A.D. 1993-May-13 00:00:00.0000, -5.290639451602429E+08,  3.103027359178243E+08, -2.810807553493928E+08,
2449121.500000000, A.D. 1993-May-14 00:00:00.0000, -5.304315008970753E+08,  3.115008839033636E+08, -2.816186960870051E+08,
2449122.500000000, A.D. 1993-May-15 00:00:00.0000, -5.318234078488704E+08,  3.126638651780421E+08, -2.821558682753214E+08,
2449123.500000000, A.D. 1993-May-16 00:00:00.0000, -5.332390828083313E+08,  3.137912214995756E+08, -2.826922693335020E+08,
2449124.500000000, A.D. 1993-May-17 00:00:00.0000, -5.346779283778398E+08,  3.148825028148696E+08, -2.832278959104745E+08,
2449125.500000000, A.D. 1993-May-18 00:00:00.0000, -5.361393329674960E+08,  3.159372681662660E+08, -2.837627438910920E+08,
2449126.500000000, A.D. 1993-May-19 00:00:00.0000, -5.376226705828930E+08,  3.169550867214857E+08, -2.842968083877906E+08,
2449127.500000000, A.D. 1993-May-20 00:00:00.0000, -5.391273005205463E+08,  3.179355391085843E+08, -2.848300837331074E+08,
2449128.500000000, A.D. 1993-May-21 00:00:00.0000, -5.406525671675673E+08,  3.188782191667329E+08, -2.853625634934126E+08,
2449129.500000000, A.D. 1993-May-22 00:00:00.0000, -5.421978001518066E+08,  3.197827361209665E+08, -2.858942405257548E+08,
2449130.500000000, A.D. 1993-May-23 00:00:00.0000, -5.437623150898824E+08,  3.206487170635121E+08, -2.864251070963079E+08,
2449131.500000000, A.D. 1993-May-24 00:00:00.0000, -5.453454151180338E+08,  3.214758095025927E+08, -2.869551550700011E+08,
2449132.500000000, A.D. 1993-May-25 00:00:00.0000, -5.469463932700460E+08,  3.222636836598040E+08, -2.874843761680352E+08,
2449133.500000000, A.D. 1993-May-26 00:00:00.0000, -5.485645356200811E+08,  3.230120341888081E+08, -2.880127622766975E+08,
2449134.500000000, A.D. 1993-May-27 00:00:00.0000, -5.501991249857236E+08,  3.237205810514436E+08, -2.885403057823139E+08,
2449135.500000000, A.D. 1993-May-28 00:00:00.0000, -5.518494449179473E+08,  3.243890693861583E+08, -2.890669999034414E+08,
2449136.500000000, A.D. 1993-May-29 00:00:00.0000, -5.535147836878881E+08,  3.250172682915171E+08, -2.895928389919441E+08,
2449137.500000000, A.D. 1993-May-30 00:00:00.0000, -5.551944379800720E+08,  3.256049685028300E+08, -2.901178187771035E+08,
2449138.500000000, A.D. 1993-May-31 00:00:00.0000, -5.568877156358029E+08,  3.261519787895110E+08, -2.906419363518085E+08,
2449139.500000000, A.D. 1993-Jun-01 00:00:00.0000, -5.585939384646351E+08,  3.266581220136054E+08, -2.911651906066806E+08,
2449140.500000000, A.D. 1993-Jun-02 00:00:00.0000, -5.603124425966022E+08,  3.271232299249814E+08, -2.916875819855961E+08,
2449141.500000000, A.D. 1993-Jun-03 00:00:00.0000, -5.620425769400458E+08,  3.275471377866350E+08, -2.922091120178205E+08,
2449142.500000000, A.D. 1993-Jun-04 00:00:00.0000, -5.637837004678602E+08,  3.279296800528063E+08, -2.927297830407119E+08,
2449143.500000000, A.D. 1993-Jun-05 00:00:00.0000, -5.655351778686322E+08,  3.282706873612632E+08, -2.932495977145973E+08,
2449144.500000000, A.D. 1993-Jun-06 00:00:00.0000, -5.672963745989600E+08,  3.285699854461769E+08, -2.937685585388207E+08,
2449145.500000000, A.D. 1993-Jun-07 00:00:00.0000, -5.690666522569693E+08,  3.288273959363800E+08, -2.942866674496161E+08,
2449146.500000000, A.D. 1993-Jun-08 00:00:00.0000, -5.708453649885774E+08,  3.290427385431959E+08, -2.948039255480735E+08,
2449147.500000000, A.D. 1993-Jun-09 00:00:00.0000, -5.726318572330811E+08,  3.292158339227897E+08, -2.953203329653332E+08,
2449148.500000000, A.D. 1993-Jun-10 00:00:00.0000, -5.744254624162564E+08,  3.293465063834465E+08, -2.958358886848757E+08,
2449149.500000000, A.D. 1993-Jun-11 00:00:00.0000, -5.762255036140307E+08,  3.294345867898067E+08, -2.963505909825405E+08,
2449150.500000000, A.D. 1993-Jun-12 00:00:00.0000, -5.780312934183960E+08,  3.294799141457343E+08, -2.968644372303822E+08,
2449151.500000000, A.D. 1993-Jun-13 00:00:00.0000, -5.798421343769798E+08,  3.294823368855417E+08, -2.973774239248011E+08,
2449152.500000000, A.D. 1993-Jun-14 00:00:00.0000, -5.816573195155838E+08,  3.294417139002954E+08, -2.978895467978295E+08,
2449153.500000000, A.D. 1993-Jun-15 00:00:00.0000, -5.834761324861302E+08,  3.293579153374625E+08, -2.984008008381054E+08,
2449154.500000000, A.D. 1993-Jun-16 00:00:00.0000, -5.852978474329706E+08,  3.292308234801154E+08, -2.989111802829549E+08,
2449155.500000000, A.D. 1993-Jun-17 00:00:00.0000, -5.871217283390609E+08,  3.290603337473755E+08, -2.994206784252990E+08,
2449156.500000000, A.D. 1993-Jun-18 00:00:00.0000, -5.889470299874419E+08,  3.288463570737906E+08, -2.999292882415342E+08,
2449157.500000000, A.D. 1993-Jun-19 00:00:00.0000, -5.907729968368580E+08,  3.285888214882455E+08, -3.004370018206136E+08,
2449158.500000000, A.D. 1993-Jun-20 00:00:00.0000, -5.925988642797898E+08,  3.282876750895929E+08, -3.009438107149244E+08,
2449159.500000000, A.D. 1993-Jun-21 00:00:00.0000, -5.944238605449311E+08,  3.279428889373888E+08, -3.014497061752510E+08,
2449160.500000000, A.D. 1993-Jun-22 00:00:00.0000, -5.962472097835721E+08,  3.275544595506985E+08, -3.019546794630948E+08,
2449161.500000000, A.D. 1993-Jun-23 00:00:00.0000, -5.980681359528872E+08,  3.271224102747409E+08, -3.024587220852032E+08,
2449162.500000000, A.D. 1993-Jun-24 00:00:00.0000, -5.998858688327615E+08,  3.266467920114419E+08, -3.029618268081379E+08,
2449163.500000000, A.D. 1993-Jun-25 00:00:00.0000, -6.016996475243007E+08,  3.261276809374567E+08, -3.034639873732282E+08,
2449164.500000000, A.D. 1993-Jun-26 00:00:00.0000, -6.035087249179862E+08,  3.255651756571317E+08, -3.039651989669604E+08,
2449165.500000000, A.D. 1993-Jun-27 00:00:00.0000, -6.053123705106153E+08,  3.249593930545455E+08, -3.044654583338292E+08,
2449166.500000000, A.D. 1993-Jun-28 00:00:00.0000, -6.071098712903109E+08,  3.243104633523166E+08, -3.049647634970564E+08,
2449167.500000000, A.D. 1993-Jun-29 00:00:00.0000, -6.089005331853427E+08,  3.236185262054255E+08, -3.054631143561808E+08,
2449168.500000000, A.D. 1993-Jun-30 00:00:00.0000, -6.106836782264750E+08,  3.228837255623010E+08, -3.059605116795169E+08,
2449169.500000000, A.D. 1993-Jul-01 00:00:00.0000, -6.124586425741591E+08,  3.221062062777891E+08, -3.064569570158707E+08,
2449170.500000000, A.D. 1993-Jul-02 00:00:00.0000, -6.142247728595291E+08,  3.212861112656254E+08, -3.069524521475198E+08,
2449171.500000000, A.D. 1993-Jul-03 00:00:00.0000, -6.159814232025478E+08,  3.204235804799752E+08, -3.074469991339312E+08,
2449172.500000000, A.D. 1993-Jul-04 00:00:00.0000, -6.177279506133415E+08,  3.195187503978069E+08, -3.079405996211540E+08,
2449173.500000000, A.D. 1993-Jul-05 00:00:00.0000, -6.194637114157500E+08,  3.185717550494338E+08, -3.084332545417489E+08,
2449174.500000000, A.D. 1993-Jul-06 00:00:00.0000, -6.211880582104326E+08,  3.175827278556902E+08, -3.089249637968118E+08,
2449175.500000000, A.D. 1993-Jul-07 00:00:00.0000, -6.229003389521695E+08,  3.165518045504618E+08, -3.094157266081320E+08,
2449176.500000000, A.D. 1993-Jul-08 00:00:00.0000, -6.245998953842534E+08,  3.154791253522680E+08, -3.099055411615304E+08,
2449177.500000000, A.D. 1993-Jul-09 00:00:00.0000, -6.262860629035271E+08,  3.143648372117519E+08, -3.103944046436950E+08,
2449178.500000000, A.D. 1993-Jul-10 00:00:00.0000, -6.279581706441565E+08,  3.132090954858457E+08, -3.108823131821184E+08,
2449179.500000000, A.D. 1993-Jul-11 00:00:00.0000, -6.296155430181381E+08,  3.120120657788059E+08, -3.113692624196550E+08,
2449180.500000000, A.D. 1993-Jul-12 00:00:00.0000, -6.312574994390169E+08,  3.107739245331598E+08, -3.118552472007684E+08,
2449181.500000000, A.D. 1993-Jul-13 00:00:00.0000, -6.328833545809221E+08,  3.094948598046594E+08, -3.123402616025976E+08,
2449182.500000000, A.D. 1993-Jul-14 00:00:00.0000, -6.344924181407443E+08,  3.081750719625829E+08, -3.128242988276746E+08,
2449183.500000000, A.D. 1993-Jul-15 00:00:00.0000, -6.360839956291351E+08,  3.068147752681216E+08, -3.133073516938406E+08,
2449184.500000000, A.D. 1993-Jul-16 00:00:00.0000, -6.376573875119766E+08,  3.054141991554292E+08, -3.137894123293006E+08,
2449185.500000000, A.D. 1993-Jul-17 00:00:00.0000, -6.392118892280360E+08,  3.039735904220604E+08, -3.142704721903222E+08,
2449186.500000000, A.D. 1993-Jul-18 00:00:00.0000, -6.407467917109101E+08,  3.024932158940496E+08, -3.147505220351436E+08,
2449187.500000000, A.D. 1993-Jul-19 00:00:00.0000, -6.422613850473830E+08,  3.009733662599315E+08, -3.152295529465075E+08,
2449188.500000000, A.D. 1993-Jul-20 00:00:00.0000, -6.437549605913519E+08,  2.994143580539369E+08, -3.157075559562614E+08,
2449189.500000000, A.D. 1993-Jul-21 00:00:00.0000, -6.452268161736021E+08,  2.978165351673780E+08, -3.161845225724220E+08,
2449190.500000000, A.D. 1993-Jul-22 00:00:00.0000, -6.466762630238326E+08,  2.961802687348082E+08, -3.166604457730904E+08,
2449191.500000000, A.D. 1993-Jul-23 00:00:00.0000, -6.481026304372774E+08,  2.945059537700593E+08, -3.171353199616416E+08,
2449192.500000000, A.D. 1993-Jul-24 00:00:00.0000, -6.495052695475281E+08,  2.927940041163151E+08, -3.176091410277618E+08,
2449193.500000000, A.D. 1993-Jul-25 00:00:00.0000, -6.508835561635393E+08,  2.910448469749188E+08, -3.180819068080118E+08,
2449194.500000000, A.D. 1993-Jul-26 00:00:00.0000, -6.522368896413921E+08,  2.892589167797877E+08, -3.185536165129528E+08,
2449195.500000000, A.D. 1993-Jul-27 00:00:00.0000, -6.535646904362193E+08,  2.874366502332877E+08, -3.190242702411100E+08,
2449196.500000000, A.D. 1993-Jul-28 00:00:00.0000, -6.548663979838331E+08,  2.855784832959414E+08, -3.194938691128687E+08,
2449197.500000000, A.D. 1993-Jul-29 00:00:00.0000, -6.561414663024461E+08,  2.836848487056068E+08, -3.199624144994451E+08,
2449198.500000000, A.D. 1993-Jul-30 00:00:00.0000, -6.573893600694616E+08,  2.817561748761543E+08, -3.204299075191609E+08,
2449199.500000000, A.D. 1993-Jul-31 00:00:00.0000, -6.586095523486339E+08,  2.797928863499600E+08, -3.208963492715360E+08,
2449200.500000000, A.D. 1993-Aug-01 00:00:00.0000, -6.598015208898833E+08,  2.777954042333474E+08, -3.213617402458350E+08,
2449201.500000000, A.D. 1993-Aug-02 00:00:00.0000, -6.609647452014703E+08,  2.757641473627419E+08, -3.218260799298316E+08,
2449202.500000000, A.D. 1993-Aug-03 00:00:00.0000, -6.620987057314324E+08,  2.736995345535162E+08, -3.222893672289678E+08,
2449203.500000000, A.D. 1993-Aug-04 00:00:00.0000, -6.632028818899661E+08,  2.716019863450283E+08, -3.227516000737573E+08,
2449204.500000000, A.D. 1993-Aug-05 00:00:00.0000, -6.642767509480959E+08,  2.694719268945626E+08, -3.232127752046355E+08,
2449205.500000000, A.D. 1993-Aug-06 00:00:00.0000, -6.653197891159351E+08,  2.673097863915913E+08, -3.236728887977456E+08,
2449206.500000000, A.D. 1993-Aug-07 00:00:00.0000, -6.663314708962262E+08,  2.651160023253856E+08, -3.241319360864127E+08,
2449207.500000000, A.D. 1993-Aug-08 00:00:00.0000, -6.673112692631480E+08,  2.628910206766735E+08, -3.245899112940974E+08,
2449208.500000000, A.D. 1993-Aug-09 00:00:00.0000, -6.682586574018501E+08,  2.606352974230544E+08, -3.250468083102155E+08,
2449209.500000000, A.D. 1993-Aug-10 00:00:00.0000, -6.691731168930217E+08,  2.583492834944230E+08, -3.255026151475441E+08,
2449210.500000000, A.D. 1993-Aug-11 00:00:00.0000, -6.700541025806328E+08,  2.560334884219663E+08, -3.259573334175991E+08,
2449211.500000000, A.D. 1993-Aug-12 00:00:00.0000, -6.709010960719465E+08,  2.536883859192244E+08, -3.264109509028798E+08,
2449212.500000000, A.D. 1993-Aug-13 00:00:00.0000, -6.717135702977711E+08,  2.513144800080416E+08, -3.268634590511612E+08,
2449213.500000000, A.D. 1993-Aug-14 00:00:00.0000, -6.724909981065850E+08,  2.489122904754598E+08, -3.273148486872911E+08,
2449214.500000000, A.D. 1993-Aug-15 00:00:00.0000, -6.732328539199072E+08,  2.464823557933981E+08, -3.277651105154091E+08,
2449215.500000000, A.D. 1993-Aug-16 00:00:00.0000, -6.739386154231150E+08,  2.440252359393439E+08, -3.282142351498164E+08,
2449216.500000000, A.D. 1993-Aug-17 00:00:00.0000, -6.746077671254348E+08,  2.415415149739928E+08, -3.286622133715630E+08,
2449217.500000000, A.D. 1993-Aug-18 00:00:00.0000, -6.752398072119237E+08,  2.390318028581952E+08, -3.291090372653782E+08,
2449218.500000000, A.D. 1993-Aug-19 00:00:00.0000, -6.758342523803700E+08,  2.364967337807145E+08, -3.295546998978634E+08,
2449219.500000000, A.D. 1993-Aug-20 00:00:00.0000, -6.763906453668327E+08,  2.339369626559745E+08, -3.299991963865901E+08,
2449220.500000000, A.D. 1993-Aug-21 00:00:00.0000, -6.769085582140553E+08,  2.313531583804930E+08, -3.304425236434104E+08,
2449221.500000000, A.D. 1993-Aug-22 00:00:00.0000, -6.773875927825501E+08,  2.287459961869074E+08, -3.308846799892380E+08,
2449222.500000000, A.D. 1993-Aug-23 00:00:00.0000, -6.778273802949586E+08,  2.261161514068694E+08, -3.313256655464395E+08,
2449223.500000000, A.D. 1993-Aug-24 00:00:00.0000, -6.782275756535381E+08,  2.234642940717666E+08, -3.317654809651352E+08,
2449224.500000000, A.D. 1993-Aug-25 00:00:00.0000, -6.785878526487068E+08,  2.207910863419800E+08, -3.322041269554779E+08,
2449225.500000000, A.D. 1993-Aug-26 00:00:00.0000, -6.789079010208044E+08,  2.180971823568270E+08, -3.326416046750944E+08,
2449226.500000000, A.D. 1993-Aug-27 00:00:00.0000, -6.791874208019103E+08,  2.153832281921164E+08, -3.330779145023268E+08,
2449227.500000000, A.D. 1993-Aug-28 00:00:00.0000, -6.794261200981936E+08,  2.126498633309760E+08, -3.335130561569414E+08,
2449228.500000000, A.D. 1993-Aug-29 00:00:00.0000, -6.796237136495532E+08,  2.098977224207278E+08, -3.339470289042838E+08,
2449229.500000000, A.D. 1993-Aug-30 00:00:00.0000, -6.797799198636537E+08,  2.071274364587791E+08, -3.343798307785203E+08,
